annex,country,regulated area,regulated gear,specon,vessel length,year,measure calculation
IIA,NIR,3C,OTTER,NONE,O15M,2015,1
IIA,IRL,3C,OTTER,NONE,O10T15M,2015,2
IIA,SCO,3C,NONE,NONE,U10M,2015,9
IIA,SCO,3C,NONE,NONE,O10T15M,2015,1
IIA,NIR,3C,LL1,NONE,U10M,2015,1
IIA,IOM,3C,LL1,NONE,U10M,2015,6
IIA,ENG,3C,LL1,NONE,U10M,2015,5
IIA,ESP,3C,LL1,NONE,O15M,2015,1
IIA,IRL,3C,LL1,NONE,O10T15M,2015,1
IIA,ENG,3C,LL1,NONE,O10T15M,2015,2
IIA,ENG,3C,GT1,NONE,U10M,2015,1
IIA,SCO,3C,GN1,NONE,U10M,2015,1
IIA,NIR,3C,GN1,NONE,U10M,2015,4
IIA,IOM,3C,GN1,NONE,U10M,2015,1
IIA,ENG,3C,GN1,NONE,U10M,2015,15
IIA,IRL,3C,GN1,NONE,O15M,2015,1
IIA,IRL,3C,GN1,NONE,O10T15M,2015,3
IIA,ENG,3C,GN1,NONE,O10T15M,2015,1
IIA,SCO,3C,DREDGE,NONE,U10M,2015,5
IIA,NIR,3C,DREDGE,NONE,U10M,2015,18
IIA,IOM,3C,DREDGE,NONE,U10M,2015,8
IIA,ENG,3C,DREDGE,NONE,U10M,2015,11
IIA,SCO,3C,DREDGE,NONE,O15M,2015,36
IIA,NIR,3C,DREDGE,NONE,O15M,2015,15
IIA,IRL,3C,DREDGE,NONE,O15M,2015,9
IIA,IOM,3C,DREDGE,NONE,O15M,2015,7
IIA,ENG,3C,DREDGE,NONE,O15M,2015,6
IIA,SCO,3C,DREDGE,NONE,O10T15M,2015,6
IIA,NIR,3C,DREDGE,NONE,O10T15M,2015,20
IIA,IRL,3C,DREDGE,NONE,O10T15M,2015,32
IIA,IOM,3C,DREDGE,NONE,O10T15M,2015,13
IIA,ENG,3C,DREDGE,NONE,O10T15M,2015,22
IIA,ENG,3C,BT2,NONE,U10M,2015,1
IIA,IRL,3C,BT2,NONE,O15M,2015,6
IIA,ENG,3C,BT2,NONE,O15M,2015,1
IIA,BEL,3C,BT2,NONE,O15M,2015,15
IIA,ENG,3C,BEAM,NONE,U10M,2015,6
IIA,FRA,3B3,TR3,NONE,U10M,2015,11
