annex,country ,Measure Names,regulated area ,regulated gear ,vessel length ,year,Measure Values
WW,SCO,excluding deep effort,6 EU,BEAM,O15M,2007,1803
WW,BEL,excluding deep effort,6 EU,BEAM,O15M,2007,2356
WW,SCO,excluding deep effort,5 NON EU,PELAGIC TRAWLS,O15M,2007,82287
WW,NLD,excluding deep effort,5 NON EU,PELAGIC TRAWLS,O15M,2007,81918
WW,FRA,excluding deep effort,5 NON EU,PELAGIC TRAWLS,O15M,2007,17664
WW,DEU,excluding deep effort,5 NON EU,PELAGIC TRAWLS,O15M,2007,23400
WW,SCO,excluding deep effort,5 NON EU,BOTTOM TRAWLS,O15M,2007,342705
WW,FRA,excluding deep effort,5 NON EU,BOTTOM TRAWLS,O15M,2007,23690
WW,ENG,excluding deep effort,5 NON EU,BOTTOM TRAWLS,O15M,2007,226963
WW,DEU,excluding deep effort,5 NON EU,BOTTOM TRAWLS,O15M,2007,137210
WW,NLD,excluding deep effort,5 EU,PELAGIC TRAWLS,O15M,2007,44686
WW,IRL,excluding deep effort,5 EU,PELAGIC TRAWLS,O15M,2007,5880
WW,FRA,excluding deep effort,5 EU,PELAGIC TRAWLS,O15M,2007,29440
WW,DEU,excluding deep effort,5 EU,PELAGIC TRAWLS,O15M,2007,2600
WW,FRA,excluding deep effort,5 EU,GILL,O15M,2007,82432
WW,SCO,excluding deep effort,5 EU,BOTTOM TRAWLS,O15M,2007,2566
WW,FRA,excluding deep effort,5 EU,BOTTOM TRAWLS,O15M,2007,1117358
WW,IRL,deep sea effort,BSA,TRAMMEL,O15M,2007,0
WW,FRA,deep sea effort,BSA,TRAMMEL,O15M,2007,0
WW,ENG,deep sea effort,BSA,TRAMMEL,O15M,2007,0
WW,IRL,deep sea effort,BSA,TRAMMEL,O10T15M,2007,0
WW,FRA,deep sea effort,BSA,TRAMMEL,O10T15M,2007,0
WW,ENG,deep sea effort,BSA,TRAMMEL,O10T15M,2007,0
WW,IRL,deep sea effort,BSA,POTS,O15M,2007,0
WW,FRA,deep sea effort,BSA,POTS,O15M,2007,0
WW,DEU,deep sea effort,BSA,POTS,O15M,2007,0
WW,IRL,deep sea effort,BSA,POTS,O10T15M,2007,0
WW,FRA,deep sea effort,BSA,POTS,O10T15M,2007,0
WW,SCO,deep sea effort,BSA,PELAGIC TRAWLS,O15M,2007,0
WW,NLD,deep sea effort,BSA,PELAGIC TRAWLS,O15M,2007,0
WW,NIR,deep sea effort,BSA,PELAGIC TRAWLS,O15M,2007,0
WW,IRL,deep sea effort,BSA,PELAGIC TRAWLS,O15M,2007,0
WW,FRA,deep sea effort,BSA,PELAGIC TRAWLS,O15M,2007,0
WW,ENG,deep sea effort,BSA,PELAGIC TRAWLS,O15M,2007,0
WW,DEU,deep sea effort,BSA,PELAGIC TRAWLS,O15M,2007,0
WW,IRL,deep sea effort,BSA,PELAGIC TRAWLS,O10T15M,2007,0
WW,FRA,deep sea effort,BSA,NONE,O15M,2007,0
WW,IRL,deep sea effort,BSA,NONE,O10T15M,2007,0
WW,SCO,deep sea effort,BSA,LONGLINE,O15M,2007,0
WW,IRL,deep sea effort,BSA,LONGLINE,O15M,2007,0
WW,FRA,deep sea effort,BSA,LONGLINE,O15M,2007,0
WW,ENG,deep sea effort,BSA,LONGLINE,O15M,2007,0
WW,IRL,deep sea effort,BSA,LONGLINE,O10T15M,2007,0
WW,ENG,deep sea effort,BSA,GILL,U10M,2007,0
WW,IRL,deep sea effort,BSA,GILL,O15M,2007,0
WW,FRA,deep sea effort,BSA,GILL,O15M,2007,0
WW,ENG,deep sea effort,BSA,GILL,O15M,2007,0
WW,DEU,deep sea effort,BSA,GILL,O15M,2007,0
WW,IRL,deep sea effort,BSA,GILL,O10T15M,2007,0
WW,ENG,deep sea effort,BSA,GILL,O10T15M,2007,0
WW,IRL,deep sea effort,BSA,DREDGE,O15M,2007,0
WW,FRA,deep sea effort,BSA,DREDGE,O15M,2007,0
WW,IRL,deep sea effort,BSA,DREDGE,O10T15M,2007,0
WW,FRA,deep sea effort,BSA,DREDGE,O10T15M,2007,0
WW,SCO,deep sea effort,BSA,BOTTOM TRAWLS,O15M,2007,0
WW,NLD,deep sea effort,BSA,BOTTOM TRAWLS,O15M,2007,0
WW,IRL,deep sea effort,BSA,BOTTOM TRAWLS,O15M,2007,0
WW,FRA,deep sea effort,BSA,BOTTOM TRAWLS,O15M,2007,0
WW,ENG,deep sea effort,BSA,BOTTOM TRAWLS,O15M,2007,0
WW,IRL,deep sea effort,BSA,BOTTOM TRAWLS,O10T15M,2007,0
WW,FRA,deep sea effort,BSA,BOTTOM TRAWLS,O10T15M,2007,0
WW,ENG,deep sea effort,BSA,BOTTOM TRAWLS,O10T15M,2007,0
WW,IRL,deep sea effort,BSA,BEAM,O15M,2007,0
WW,FRA,deep sea effort,BSA,BEAM,O15M,2007,0
WW,ENG,deep sea effort,BSA,BEAM,O15M,2007,0
WW,FRA,deep sea effort,BSA,BEAM,O10T15M,2007,0
WW,PRT,deep sea effort,34.2.0 NON EU,LONGLINE,O15M,2007,0
WW,PRT,deep sea effort,34.1.2 EU,LONGLINE,O15M,2007,0
WW,PRT,deep sea effort,34.1.1 NON EU,LONGLINE,O15M,2007,0
WW,PRT,deep sea effort,34.1.1 NON EU,LONGLINE,O10T15M,2007,0
WW,PRT,deep sea effort,34.1.1 EU,LONGLINE,O15M,2007,0
WW,PRT,deep sea effort,34.1.1 EU,LONGLINE,O10T15M,2007,0
WW,PRT,deep sea effort,34.1.1 EU,BOTTOM TRAWLS,O15M,2007,0
WW,PRT,deep sea effort,10 EU,BOTTOM TRAWLS,O15M,2007,0
WW,PRT,deep sea effort,9 NON EU,LONGLINE,O15M,2007,0
WW,PRT,deep sea effort,9 EU,TRAMMEL,O15M,2007,0
WW,PRT,deep sea effort,9 EU,TRAMMEL,O10T15M,2007,0
WW,ESP,deep sea effort,9 EU,TRAMMEL,NONE,2007,0
WW,PRT,deep sea effort,9 EU,POTS,O15M,2007,0
WW,ENG,deep sea effort,9 EU,POTS,O15M,2007,0
WW,DEU,deep sea effort,9 EU,POTS,O15M,2007,0
WW,PRT,deep sea effort,9 EU,POTS,O10T15M,2007,0
WW,ESP,deep sea effort,9 EU,POTS,NONE,2007,0
WW,ESP,deep sea effort,9 EU,PELAGIC TRAWLS,NONE,2007,0
WW,PRT,deep sea effort,9 EU,NONE,U10M,2007,0
WW,ESP,deep sea effort,9 EU,NONE,NONE,2007,0
WW,PRT,deep sea effort,9 EU,LONGLINE,O15M,2007,0
WW,PRT,deep sea effort,9 EU,LONGLINE,O10T15M,2007,0
WW,ESP,deep sea effort,9 EU,LONGLINE,NONE,2007,0
WW,PRT,deep sea effort,9 EU,GILL,O15M,2007,0
WW,ENG,deep sea effort,9 EU,GILL,O15M,2007,0
WW,PRT,deep sea effort,9 EU,GILL,O10T15M,2007,0
WW,ESP,deep sea effort,9 EU,GILL,NONE,2007,0
WW,ESP,deep sea effort,9 EU,DREDGE,NONE,2007,0
WW,PRT,deep sea effort,9 EU,BOTTOM TRAWLS,O15M,2007,0
WW,PRT,deep sea effort,9 EU,BOTTOM TRAWLS,O10T15M,2007,0
WW,ESP,deep sea effort,9 EU,BOTTOM TRAWLS,NONE,2007,0
WW,ESP,deep sea effort,9 EU,BEAM,NONE,2007,0
WW,FRA,deep sea effort,8 EU,TRAMMEL,U10M,2007,0
WW,FRA,deep sea effort,8 EU,TRAMMEL,O15M,2007,0
WW,FRA,deep sea effort,8 EU,TRAMMEL,O10T15M,2007,0
WW,ESP,deep sea effort,8 EU,TRAMMEL,NONE,2007,0
WW,FRA,deep sea effort,8 EU,POTS,U10M,2007,0
WW,ENG,deep sea effort,8 EU,POTS,U10M,2007,0
WW,FRA,deep sea effort,8 EU,POTS,O15M,2007,0
WW,DEU,deep sea effort,8 EU,POTS,O15M,2007,0
WW,FRA,deep sea effort,8 EU,POTS,O10T15M,2007,0
WW,ESP,deep sea effort,8 EU,POTS,NONE,2007,0
WW,FRA,deep sea effort,8 EU,PELAGIC TRAWLS,U10M,2007,0
WW,NLD,deep sea effort,8 EU,PELAGIC TRAWLS,O15M,2007,0
WW,IRL,deep sea effort,8 EU,PELAGIC TRAWLS,O15M,2007,0
WW,FRA,deep sea effort,8 EU,PELAGIC TRAWLS,O15M,2007,0
WW,ENG,deep sea effort,8 EU,PELAGIC TRAWLS,O15M,2007,0
WW,DNK,deep sea effort,8 EU,PELAGIC TRAWLS,O15M,2007,0
WW,FRA,deep sea effort,8 EU,PELAGIC TRAWLS,O10T15M,2007,0
WW,ESP,deep sea effort,8 EU,PELAGIC TRAWLS,NONE,2007,0
WW,PRT,deep sea effort,8 EU,NONE,U10M,2007,0
WW,FRA,deep sea effort,8 EU,NONE,U10M,2007,0
WW,FRA,deep sea effort,8 EU,NONE,O15M,2007,0
WW,FRA,deep sea effort,8 EU,NONE,O10T15M,2007,0
WW,ESP,deep sea effort,8 EU,NONE,NONE,2007,0
WW,FRA,deep sea effort,8 EU,LONGLINE,U10M,2007,0
WW,ENG,deep sea effort,8 EU,LONGLINE,U10M,2007,0
WW,SCO,deep sea effort,8 EU,LONGLINE,O15M,2007,0
WW,IRL,deep sea effort,8 EU,LONGLINE,O15M,2007,0
WW,FRA,deep sea effort,8 EU,LONGLINE,O15M,2007,0
WW,ENG,deep sea effort,8 EU,LONGLINE,O15M,2007,0
WW,FRA,deep sea effort,8 EU,LONGLINE,O10T15M,2007,0
WW,ESP,deep sea effort,8 EU,LONGLINE,NONE,2007,0
WW,FRA,deep sea effort,8 EU,GILL,U10M,2007,0
WW,ENG,deep sea effort,8 EU,GILL,U10M,2007,0
WW,SCO,deep sea effort,8 EU,GILL,O15M,2007,0
WW,FRA,deep sea effort,8 EU,GILL,O15M,2007,0
WW,ENG,deep sea effort,8 EU,GILL,O15M,2007,0
WW,FRA,deep sea effort,8 EU,GILL,O10T15M,2007,0
WW,ESP,deep sea effort,8 EU,GILL,NONE,2007,0
WW,FRA,deep sea effort,8 EU,DREDGE,U10M,2007,0
WW,ENG,deep sea effort,8 EU,DREDGE,U10M,2007,0
WW,FRA,deep sea effort,8 EU,DREDGE,O15M,2007,0
WW,FRA,deep sea effort,8 EU,DREDGE,O10T15M,2007,0
WW,ESP,deep sea effort,8 EU,DREDGE,NONE,2007,0
WW,FRA,deep sea effort,8 EU,BOTTOM TRAWLS,U10M,2007,0
WW,ENG,deep sea effort,8 EU,BOTTOM TRAWLS,U10M,2007,0
WW,PRT,deep sea effort,8 EU,BOTTOM TRAWLS,O15M,2007,0
WW,IRL,deep sea effort,8 EU,BOTTOM TRAWLS,O15M,2007,0
WW,FRA,deep sea effort,8 EU,BOTTOM TRAWLS,O15M,2007,0
WW,DNK,deep sea effort,8 EU,BOTTOM TRAWLS,O15M,2007,0
WW,FRA,deep sea effort,8 EU,BOTTOM TRAWLS,O10T15M,2007,0
WW,ESP,deep sea effort,8 EU,BOTTOM TRAWLS,NONE,2007,0
WW,FRA,deep sea effort,8 EU,BEAM,U10M,2007,0
WW,BEL,deep sea effort,8 EU,BEAM,O15M,2007,0
WW,FRA,deep sea effort,8 EU,BEAM,O10T15M,2007,0
WW,FRA,deep sea effort,7D,TRAMMEL,U10M,2007,0
WW,ENG,deep sea effort,7D,TRAMMEL,U10M,2007,0
WW,FRA,deep sea effort,7D,TRAMMEL,O15M,2007,0
WW,BEL,deep sea effort,7D,TRAMMEL,O15M,2007,0
WW,FRA,deep sea effort,7D,TRAMMEL,O10T15M,2007,0
WW,ENG,deep sea effort,7D,TRAMMEL,O10T15M,2007,0
WW,FRA,deep sea effort,7D,POTS,U10M,2007,0
WW,ENG,deep sea effort,7D,POTS,U10M,2007,0
WW,GBG,deep sea effort,7D,POTS,O15M,2007,0
WW,FRA,deep sea effort,7D,POTS,O15M,2007,0
WW,ENG,deep sea effort,7D,POTS,O15M,2007,0
WW,FRA,deep sea effort,7D,POTS,O10T15M,2007,0
WW,ENG,deep sea effort,7D,POTS,O10T15M,2007,0
WW,FRA,deep sea effort,7D,PELAGIC TRAWLS,U10M,2007,0
WW,NLD,deep sea effort,7D,PELAGIC TRAWLS,O15M,2007,0
WW,FRA,deep sea effort,7D,PELAGIC TRAWLS,O15M,2007,0
WW,ENG,deep sea effort,7D,PELAGIC TRAWLS,O15M,2007,0
WW,DEU,deep sea effort,7D,PELAGIC TRAWLS,O15M,2007,0
WW,FRA,deep sea effort,7D,PELAGIC TRAWLS,O10T15M,2007,0
WW,FRA,deep sea effort,7D,NONE,U10M,2007,0
WW,FRA,deep sea effort,7D,NONE,O15M,2007,0
WW,FRA,deep sea effort,7D,NONE,O10T15M,2007,0
WW,FRA,deep sea effort,7D,LONGLINE,U10M,2007,0
WW,ENG,deep sea effort,7D,LONGLINE,U10M,2007,0
WW,FRA,deep sea effort,7D,LONGLINE,O15M,2007,0
WW,ENG,deep sea effort,7D,LONGLINE,O15M,2007,0
WW,FRA,deep sea effort,7D,LONGLINE,O10T15M,2007,0
WW,ENG,deep sea effort,7D,LONGLINE,O10T15M,2007,0
WW,SCO,deep sea effort,7D,GILL,U10M,2007,0
WW,FRA,deep sea effort,7D,GILL,U10M,2007,0
WW,ENG,deep sea effort,7D,GILL,U10M,2007,0
WW,FRA,deep sea effort,7D,GILL,O15M,2007,0
WW,BEL,deep sea effort,7D,GILL,O15M,2007,0
WW,FRA,deep sea effort,7D,GILL,O10T15M,2007,0
WW,ENG,deep sea effort,7D,GILL,O10T15M,2007,0
WW,SCO,deep sea effort,7D,DREDGE,U10M,2007,0
WW,FRA,deep sea effort,7D,DREDGE,U10M,2007,0
WW,ENG,deep sea effort,7D,DREDGE,U10M,2007,0
WW,SCO,deep sea effort,7D,DREDGE,O15M,2007,0
WW,NLD,deep sea effort,7D,DREDGE,O15M,2007,0
WW,FRA,deep sea effort,7D,DREDGE,O15M,2007,0
WW,ENG,deep sea effort,7D,DREDGE,O15M,2007,0
WW,BEL,deep sea effort,7D,DREDGE,O15M,2007,0
WW,FRA,deep sea effort,7D,DREDGE,O10T15M,2007,0
WW,ENG,deep sea effort,7D,DREDGE,O10T15M,2007,0
WW,SCO,deep sea effort,7D,BOTTOM TRAWLS,U10M,2007,0
WW,FRA,deep sea effort,7D,BOTTOM TRAWLS,U10M,2007,0
WW,ENG,deep sea effort,7D,BOTTOM TRAWLS,U10M,2007,0
WW,SCO,deep sea effort,7D,BOTTOM TRAWLS,O15M,2007,0
WW,NLD,deep sea effort,7D,BOTTOM TRAWLS,O15M,2007,0
WW,GBJ,deep sea effort,7D,BOTTOM TRAWLS,O15M,2007,0
WW,FRA,deep sea effort,7D,BOTTOM TRAWLS,O15M,2007,0
WW,ENG,deep sea effort,7D,BOTTOM TRAWLS,O15M,2007,0
WW,DNK,deep sea effort,7D,BOTTOM TRAWLS,O15M,2007,0
WW,BEL,deep sea effort,7D,BOTTOM TRAWLS,O15M,2007,0
WW,SCO,deep sea effort,7D,BOTTOM TRAWLS,O10T15M,2007,0
WW,FRA,deep sea effort,7D,BOTTOM TRAWLS,O10T15M,2007,0
WW,ENG,deep sea effort,7D,BOTTOM TRAWLS,O10T15M,2007,0
WW,FRA,deep sea effort,7D,BEAM,U10M,2007,0
WW,ENG,deep sea effort,7D,BEAM,U10M,2007,0
WW,SCO,deep sea effort,7D,BEAM,O15M,2007,0
WW,FRA,deep sea effort,7D,BEAM,O15M,2007,0
WW,ENG,deep sea effort,7D,BEAM,O15M,2007,0
WW,BEL,deep sea effort,7D,BEAM,O15M,2007,0
WW,FRA,deep sea effort,7D,BEAM,O10T15M,2007,0
WW,ENG,deep sea effort,7D,BEAM,O10T15M,2007,0
WW,FRA,deep sea effort,7 EU NO 7D,TRAMMEL,U10M,2007,0
WW,ENG,deep sea effort,7 EU NO 7D,TRAMMEL,U10M,2007,0
WW,IRL,deep sea effort,7 EU NO 7D,TRAMMEL,O15M,2007,0
WW,FRA,deep sea effort,7 EU NO 7D,TRAMMEL,O15M,2007,0
WW,ENG,deep sea effort,7 EU NO 7D,TRAMMEL,O15M,2007,0
WW,IRL,deep sea effort,7 EU NO 7D,TRAMMEL,O10T15M,2007,0
WW,FRA,deep sea effort,7 EU NO 7D,TRAMMEL,O10T15M,2007,0
WW,ENG,deep sea effort,7 EU NO 7D,TRAMMEL,O10T15M,2007,0
WW,SCO,deep sea effort,7 EU NO 7D,POTS,U10M,2007,0
WW,NIR,deep sea effort,7 EU NO 7D,POTS,U10M,2007,0
WW,IOM,deep sea effort,7 EU NO 7D,POTS,U10M,2007,0
WW,FRA,deep sea effort,7 EU NO 7D,POTS,U10M,2007,0
WW,ENG,deep sea effort,7 EU NO 7D,POTS,U10M,2007,0
WW,NIR,deep sea effort,7 EU NO 7D,POTS,O15M,2007,0
WW,IRL,deep sea effort,7 EU NO 7D,POTS,O15M,2007,0
WW,GBJ,deep sea effort,7 EU NO 7D,POTS,O15M,2007,0
WW,GBG,deep sea effort,7 EU NO 7D,POTS,O15M,2007,0
WW,FRA,deep sea effort,7 EU NO 7D,POTS,O15M,2007,0
WW,ENG,deep sea effort,7 EU NO 7D,POTS,O15M,2007,0
WW,DEU,deep sea effort,7 EU NO 7D,POTS,O15M,2007,0
WW,SCO,deep sea effort,7 EU NO 7D,POTS,O10T15M,2007,0
WW,NIR,deep sea effort,7 EU NO 7D,POTS,O10T15M,2007,0
WW,IRL,deep sea effort,7 EU NO 7D,POTS,O10T15M,2007,0
WW,FRA,deep sea effort,7 EU NO 7D,POTS,O10T15M,2007,0
WW,ENG,deep sea effort,7 EU NO 7D,POTS,O10T15M,2007,0
WW,FRA,deep sea effort,7 EU NO 7D,PELAGIC TRAWLS,U10M,2007,0
WW,ENG,deep sea effort,7 EU NO 7D,PELAGIC TRAWLS,U10M,2007,0
WW,SCO,deep sea effort,7 EU NO 7D,PELAGIC TRAWLS,O15M,2007,0
WW,NLD,deep sea effort,7 EU NO 7D,PELAGIC TRAWLS,O15M,2007,0
WW,NIR,deep sea effort,7 EU NO 7D,PELAGIC TRAWLS,O15M,2007,0
WW,IRL,deep sea effort,7 EU NO 7D,PELAGIC TRAWLS,O15M,2007,0
WW,FRA,deep sea effort,7 EU NO 7D,PELAGIC TRAWLS,O15M,2007,0
WW,ENG,deep sea effort,7 EU NO 7D,PELAGIC TRAWLS,O15M,2007,0
WW,DNK,deep sea effort,7 EU NO 7D,PELAGIC TRAWLS,O15M,2007,0
WW,DEU,deep sea effort,7 EU NO 7D,PELAGIC TRAWLS,O15M,2007,0
WW,IRL,deep sea effort,7 EU NO 7D,PELAGIC TRAWLS,O10T15M,2007,0
WW,GBG,deep sea effort,7 EU NO 7D,PELAGIC TRAWLS,O10T15M,2007,0
WW,FRA,deep sea effort,7 EU NO 7D,PELAGIC TRAWLS,O10T15M,2007,0
WW,ENG,deep sea effort,7 EU NO 7D,PELAGIC TRAWLS,O10T15M,2007,0
WW,SCO,deep sea effort,7 EU NO 7D,NONE,U10M,2007,0
WW,FRA,deep sea effort,7 EU NO 7D,NONE,U10M,2007,0
WW,FRA,deep sea effort,7 EU NO 7D,NONE,O15M,2007,0
WW,IRL,deep sea effort,7 EU NO 7D,NONE,O10T15M,2007,0
WW,FRA,deep sea effort,7 EU NO 7D,NONE,O10T15M,2007,0
WW,SCO,deep sea effort,7 EU NO 7D,LONGLINE,U10M,2007,0
WW,NIR,deep sea effort,7 EU NO 7D,LONGLINE,U10M,2007,0
WW,FRA,deep sea effort,7 EU NO 7D,LONGLINE,U10M,2007,0
WW,ENG,deep sea effort,7 EU NO 7D,LONGLINE,U10M,2007,0
WW,SCO,deep sea effort,7 EU NO 7D,LONGLINE,O15M,2007,0
WW,IRL,deep sea effort,7 EU NO 7D,LONGLINE,O15M,2007,0
WW,FRA,deep sea effort,7 EU NO 7D,LONGLINE,O15M,2007,0
WW,ENG,deep sea effort,7 EU NO 7D,LONGLINE,O15M,2007,0
WW,IRL,deep sea effort,7 EU NO 7D,LONGLINE,O10T15M,2007,0
WW,FRA,deep sea effort,7 EU NO 7D,LONGLINE,O10T15M,2007,0
WW,ENG,deep sea effort,7 EU NO 7D,LONGLINE,O10T15M,2007,0
WW,SCO,deep sea effort,7 EU NO 7D,GILL,U10M,2007,0
WW,NIR,deep sea effort,7 EU NO 7D,GILL,U10M,2007,0
WW,FRA,deep sea effort,7 EU NO 7D,GILL,U10M,2007,0
WW,ENG,deep sea effort,7 EU NO 7D,GILL,U10M,2007,0
WW,SCO,deep sea effort,7 EU NO 7D,GILL,O15M,2007,0
WW,IRL,deep sea effort,7 EU NO 7D,GILL,O15M,2007,0
WW,FRA,deep sea effort,7 EU NO 7D,GILL,O15M,2007,0
WW,ENG,deep sea effort,7 EU NO 7D,GILL,O15M,2007,0
WW,DEU,deep sea effort,7 EU NO 7D,GILL,O15M,2007,0
WW,IRL,deep sea effort,7 EU NO 7D,GILL,O10T15M,2007,0
WW,FRA,deep sea effort,7 EU NO 7D,GILL,O10T15M,2007,0
WW,ENG,deep sea effort,7 EU NO 7D,GILL,O10T15M,2007,0
WW,SCO,deep sea effort,7 EU NO 7D,DREDGE,U10M,2007,0
WW,NIR,deep sea effort,7 EU NO 7D,DREDGE,U10M,2007,0
WW,FRA,deep sea effort,7 EU NO 7D,DREDGE,U10M,2007,0
WW,ENG,deep sea effort,7 EU NO 7D,DREDGE,U10M,2007,0
WW,SCO,deep sea effort,7 EU NO 7D,DREDGE,O15M,2007,0
WW,NLD,deep sea effort,7 EU NO 7D,DREDGE,O15M,2007,0
WW,NIR,deep sea effort,7 EU NO 7D,DREDGE,O15M,2007,0
WW,IRL,deep sea effort,7 EU NO 7D,DREDGE,O15M,2007,0
WW,IOM,deep sea effort,7 EU NO 7D,DREDGE,O15M,2007,0
WW,FRA,deep sea effort,7 EU NO 7D,DREDGE,O15M,2007,0
WW,ENG,deep sea effort,7 EU NO 7D,DREDGE,O15M,2007,0
WW,SCO,deep sea effort,7 EU NO 7D,DREDGE,O10T15M,2007,0
WW,NIR,deep sea effort,7 EU NO 7D,DREDGE,O10T15M,2007,0
WW,IRL,deep sea effort,7 EU NO 7D,DREDGE,O10T15M,2007,0
WW,IOM,deep sea effort,7 EU NO 7D,DREDGE,O10T15M,2007,0
WW,FRA,deep sea effort,7 EU NO 7D,DREDGE,O10T15M,2007,0
WW,ENG,deep sea effort,7 EU NO 7D,DREDGE,O10T15M,2007,0
WW,SCO,deep sea effort,7 EU NO 7D,BOTTOM TRAWLS,U10M,2007,0
WW,NIR,deep sea effort,7 EU NO 7D,BOTTOM TRAWLS,U10M,2007,0
WW,FRA,deep sea effort,7 EU NO 7D,BOTTOM TRAWLS,U10M,2007,0
WW,ENG,deep sea effort,7 EU NO 7D,BOTTOM TRAWLS,U10M,2007,0
WW,SCO,deep sea effort,7 EU NO 7D,BOTTOM TRAWLS,O15M,2007,0
WW,NLD,deep sea effort,7 EU NO 7D,BOTTOM TRAWLS,O15M,2007,0
WW,NIR,deep sea effort,7 EU NO 7D,BOTTOM TRAWLS,O15M,2007,0
WW,IRL,deep sea effort,7 EU NO 7D,BOTTOM TRAWLS,O15M,2007,0
WW,IOM,deep sea effort,7 EU NO 7D,BOTTOM TRAWLS,O15M,2007,0
WW,GBJ,deep sea effort,7 EU NO 7D,BOTTOM TRAWLS,O15M,2007,0
WW,FRA,deep sea effort,7 EU NO 7D,BOTTOM TRAWLS,O15M,2007,0
WW,ENG,deep sea effort,7 EU NO 7D,BOTTOM TRAWLS,O15M,2007,0
WW,DNK,deep sea effort,7 EU NO 7D,BOTTOM TRAWLS,O15M,2007,0
WW,BEL,deep sea effort,7 EU NO 7D,BOTTOM TRAWLS,O15M,2007,0
WW,SCO,deep sea effort,7 EU NO 7D,BOTTOM TRAWLS,O10T15M,2007,0
WW,NIR,deep sea effort,7 EU NO 7D,BOTTOM TRAWLS,O10T15M,2007,0
WW,IRL,deep sea effort,7 EU NO 7D,BOTTOM TRAWLS,O10T15M,2007,0
WW,IOM,deep sea effort,7 EU NO 7D,BOTTOM TRAWLS,O10T15M,2007,0
WW,GBG,deep sea effort,7 EU NO 7D,BOTTOM TRAWLS,O10T15M,2007,0
WW,FRA,deep sea effort,7 EU NO 7D,BOTTOM TRAWLS,O10T15M,2007,0
WW,ENG,deep sea effort,7 EU NO 7D,BOTTOM TRAWLS,O10T15M,2007,0
WW,SCO,deep sea effort,7 EU NO 7D,BEAM,U10M,2007,0
WW,ENG,deep sea effort,7 EU NO 7D,BEAM,U10M,2007,0
WW,SCO,deep sea effort,7 EU NO 7D,BEAM,O15M,2007,0
WW,IRL,deep sea effort,7 EU NO 7D,BEAM,O15M,2007,0
WW,FRA,deep sea effort,7 EU NO 7D,BEAM,O15M,2007,0
WW,ENG,deep sea effort,7 EU NO 7D,BEAM,O15M,2007,0
WW,BEL,deep sea effort,7 EU NO 7D,BEAM,O15M,2007,0
WW,IRL,deep sea effort,7 EU NO 7D,BEAM,O10T15M,2007,0
WW,FRA,deep sea effort,7 EU NO 7D,BEAM,O10T15M,2007,0
WW,ENG,deep sea effort,7 EU NO 7D,BEAM,O10T15M,2007,0
WW,ENG,deep sea effort,6 NON EU,POTS,O15M,2007,0
WW,SCO,deep sea effort,6 NON EU,GILL,O15M,2007,0
WW,ENG,deep sea effort,6 NON EU,GILL,O15M,2007,0
WW,SCO,deep sea effort,6 NON EU,BOTTOM TRAWLS,O15M,2007,0
WW,ENG,deep sea effort,6 NON EU,BOTTOM TRAWLS,O15M,2007,0
WW,SCO,deep sea effort,6 EU,TRAMMEL,U10M,2007,0
WW,SCO,deep sea effort,6 EU,POTS,U10M,2007,0
WW,NIR,deep sea effort,6 EU,POTS,U10M,2007,0
WW,ENG,deep sea effort,6 EU,POTS,U10M,2007,0
WW,SCO,deep sea effort,6 EU,POTS,O15M,2007,0
WW,NIR,deep sea effort,6 EU,POTS,O15M,2007,0
WW,IRL,deep sea effort,6 EU,POTS,O15M,2007,0
WW,ENG,deep sea effort,6 EU,POTS,O15M,2007,0
WW,DEU,deep sea effort,6 EU,POTS,O15M,2007,0
WW,SCO,deep sea effort,6 EU,POTS,O10T15M,2007,0
WW,NIR,deep sea effort,6 EU,POTS,O10T15M,2007,0
WW,IRL,deep sea effort,6 EU,POTS,O10T15M,2007,0
WW,ENG,deep sea effort,6 EU,POTS,O10T15M,2007,0
WW,SCO,deep sea effort,6 EU,PELAGIC TRAWLS,O15M,2007,0
WW,NLD,deep sea effort,6 EU,PELAGIC TRAWLS,O15M,2007,0
WW,NIR,deep sea effort,6 EU,PELAGIC TRAWLS,O15M,2007,0
WW,IRL,deep sea effort,6 EU,PELAGIC TRAWLS,O15M,2007,0
WW,FRA,deep sea effort,6 EU,PELAGIC TRAWLS,O15M,2007,0
WW,ENG,deep sea effort,6 EU,PELAGIC TRAWLS,O15M,2007,0
WW,DNK,deep sea effort,6 EU,PELAGIC TRAWLS,O15M,2007,0
WW,DEU,deep sea effort,6 EU,PELAGIC TRAWLS,O15M,2007,0
WW,IRL,deep sea effort,6 EU,PELAGIC TRAWLS,O10T15M,2007,0
WW,SCO,deep sea effort,6 EU,NONE,U10M,2007,0
WW,SCO,deep sea effort,6 EU,NONE,O15M,2007,0
WW,SCO,deep sea effort,6 EU,NONE,O10T15M,2007,0
WW,SCO,deep sea effort,6 EU,LONGLINE,U10M,2007,0
WW,SCO,deep sea effort,6 EU,LONGLINE,O15M,2007,0
WW,IRL,deep sea effort,6 EU,LONGLINE,O15M,2007,0
WW,FRA,deep sea effort,6 EU,LONGLINE,O15M,2007,0
WW,ENG,deep sea effort,6 EU,LONGLINE,O15M,2007,0
WW,SCO,deep sea effort,6 EU,GILL,U10M,2007,0
WW,SCO,deep sea effort,6 EU,GILL,O15M,2007,0
WW,IRL,deep sea effort,6 EU,GILL,O15M,2007,0
