country,Measure Names,reg_area_cod,reg_gear_cod,species,specon,vessel length,year,Measure Values
FRA,discards,8A-BOB,TRAMMEL,LIN,SBCIIIART5,O10T15M,2011,
FRA,discards,8A-BOB,TRAMMEL,LIN,NONE,U10M,2011,
FRA,discards,8A-BOB,TRAMMEL,LIN,NONE,O15M,2011,
FRA,discards,8A-BOB,TRAMMEL,LIN,NONE,O10T15M,2011,
FRA,discards,8A-BOB,POTS,LIN,NONE,U10M,2011,
FRA,discards,8A-BOB,POTS,LIN,NONE,O10T15M,2011,
FRA,discards,8A-BOB,PEL_TRAWL,LIN,NONE,O15M,2011,
FRA,discards,8A-BOB,OTTER,LIN,SBCIIIART5,O15M,2011,0.065462
FRA,discards,8A-BOB,OTTER,LIN,SBCIIIART5,O10T15M,2011,0.018
FRA,discards,8A-BOB,OTTER,LIN,NONE,U10M,2011,0
FRA,discards,8A-BOB,OTTER,LIN,NONE,O15M,2011,0.032944
ESP,discards,8A-BOB,OTTER,LIN,NONE,O15M,2011,0.002
FRA,discards,8A-BOB,OTTER,LIN,NONE,O10T15M,2011,0.006
ESP,discards,8A-BOB,OTTER,LIN,NONE,NONE,2011,0
ESP,discards,8A-BOB,NONE,LIN,NONE,O15M,2011,
FRA,discards,8A-BOB,LONGLINE,LIN,SBCIIIART5,O10T15M,2011,
FRA,discards,8A-BOB,LONGLINE,LIN,NONE,U10M,2011,0
SCO,discards,8A-BOB,LONGLINE,LIN,NONE,O15M,2011,
FRA,discards,8A-BOB,LONGLINE,LIN,NONE,O15M,2011,
ESP,discards,8A-BOB,LONGLINE,LIN,NONE,O15M,2011,
FRA,discards,8A-BOB,LONGLINE,LIN,NONE,O10T15M,2011,
ESP,discards,8A-BOB,LONGLINE,LIN,NONE,NONE,2011,
FRA,discards,8A-BOB,GILL,LIN,SBCIIIART5,U10M,2011,0
FRA,discards,8A-BOB,GILL,LIN,SBCIIIART5,O15M,2011,0
FRA,discards,8A-BOB,GILL,LIN,SBCIIIART5,O10T15M,2011,0
FRA,discards,8A-BOB,GILL,LIN,NONE,U10M,2011,0
FRA,discards,8A-BOB,GILL,LIN,NONE,O15M,2011,0
ESP,discards,8A-BOB,GILL,LIN,NONE,O15M,2011,0
ENG,discards,8A-BOB,GILL,LIN,NONE,O15M,2011,0
FRA,discards,8A-BOB,GILL,LIN,NONE,O10T15M,2011,0
ESP,discards,8A-BOB,GILL,LIN,NONE,NONE,2011,0
FRA,discards,8A-BOB,DEM_SEINE,LIN,NONE,O15M,2011,
FRA,discards,8B-BOB,TRAMMEL,LEZ,SBCIIIART5,O10T15M,2011,
FRA,discards,8B-BOB,TRAMMEL,LEZ,NONE,U10M,2011,
FRA,discards,8B-BOB,OTTER,LEZ,SBCIIIART5,O15M,2011,
FRA,discards,8B-BOB,OTTER,LEZ,SBCIIIART5,O10T15M,2011,
FRA,discards,8B-BOB,OTTER,LEZ,NONE,O15M,2011,
ESP,discards,8B-BOB,OTTER,LEZ,NONE,O15M,2011,
FRA,discards,8B-BOB,OTTER,LEZ,NONE,O10T15M,2011,
ESP,discards,8B-BOB,OTTER,LEZ,NONE,NONE,2011,
ESP,discards,8B-BOB,LONGLINE,LEZ,NONE,O15M,2011,
FRA,discards,8B-BOB,GILL,LEZ,SBCIIIART5,O10T15M,2011,
FRA,discards,8B-BOB,GILL,LEZ,NONE,U10M,2011,
FRA,discards,8B-BOB,GILL,LEZ,NONE,O15M,2011,
ESP,discards,8B-BOB,GILL,LEZ,NONE,O15M,2011,
ESP,discards,8B-BOB,GILL,LEZ,NONE,NONE,2011,
BEL,discards,8B-BOB,BEAM,LEZ,SBCIIIART5,O15M,2011,
FRA,discards,8A-BOB,TRAMMEL,LEZ,SBCIIIART5,O15M,2011,
FRA,discards,8A-BOB,TRAMMEL,LEZ,SBCIIIART5,O10T15M,2011,
ESP,discards,8A-BOB,TRAMMEL,LEZ,NONE,O15M,2011,
FRA,discards,8A-BOB,PEL_TRAWL,LEZ,SBCIIIART5,O10T15M,2011,
FRA,discards,8A-BOB,PEL_TRAWL,LEZ,NONE,O15M,2011,
FRA,discards,8A-BOB,OTTER,LEZ,SBCIIIART5,O15M,2011,350.459652
FRA,discards,8A-BOB,OTTER,LEZ,SBCIIIART5,O10T15M,2011,126.914654
FRA,discards,8A-BOB,OTTER,LEZ,NONE,U10M,2011,0.131
FRA,discards,8A-BOB,OTTER,LEZ,NONE,O15M,2011,904.660486
ESP,discards,8A-BOB,OTTER,LEZ,NONE,O15M,2011,965.822
FRA,discards,8A-BOB,OTTER,LEZ,NONE,O10T15M,2011,203.93955
ESP,discards,8A-BOB,OTTER,LEZ,NONE,NONE,2011,15.968
ESP,discards,8A-BOB,NONE,LEZ,NONE,O15M,2011,
ESP,discards,8A-BOB,LONGLINE,LEZ,NONE,O15M,2011,
FRA,discards,8A-BOB,GILL,LEZ,NONE,O15M,2011,
ESP,discards,8A-BOB,GILL,LEZ,NONE,O15M,2011,
ESP,discards,8A-BOB,GILL,LEZ,NONE,NONE,2011,
FRA,discards,8A-BOB,DEM_SEINE,LEZ,NONE,O15M,2011,
BEL,discards,8A-BOB,BEAM,LEZ,SBCIIIART5,O15M,2011,
FRA,discards,8B-BOB,TRAMMEL,LEM,SBCIIIART5,O15M,2011,
FRA,discards,8B-BOB,TRAMMEL,LEM,SBCIIIART5,O10T15M,2011,
FRA,discards,8B-BOB,GILL,LEM,SBCIIIART5,O10T15M,2011,
BEL,discards,8B-BOB,BEAM,LEM,SBCIIIART5,O15M,2011,
FRA,discards,8A-BOB,TRAMMEL,LEM,SBCIIIART5,O15M,2011,
FRA,discards,8A-BOB,TRAMMEL,LEM,SBCIIIART5,O10T15M,2011,
FRA,discards,8A-BOB,TRAMMEL,LEM,NONE,O10T15M,2011,
FRA,discards,8A-BOB,PEL_TRAWL,LEM,NONE,O15M,2011,
FRA,discards,8A-BOB,OTTER,LEM,SBCIIIART5,O15M,2011,0
FRA,discards,8A-BOB,OTTER,LEM,SBCIIIART5,O10T15M,2011,0
FRA,discards,8A-BOB,OTTER,LEM,NONE,U10M,2011,0
FRA,discards,8A-BOB,OTTER,LEM,NONE,O15M,2011,0
FRA,discards,8A-BOB,OTTER,LEM,NONE,O10T15M,2011,0
ESP,discards,8A-BOB,OTTER,LEM,NONE,NONE,2011,0
FRA,discards,8A-BOB,LONGLINE,LEM,NONE,U10M,2011,
FRA,discards,8A-BOB,LONGLINE,LEM,NONE,O10T15M,2011,
FRA,discards,8A-BOB,GILL,LEM,SBCIIIART5,U10M,2011,
FRA,discards,8A-BOB,GILL,LEM,SBCIIIART5,O10T15M,2011,
FRA,discards,8A-BOB,GILL,LEM,NONE,U10M,2011,
FRA,discards,8A-BOB,GILL,LEM,NONE,O10T15M,2011,
FRA,discards,8A-BOB,DREDGE,LEM,NONE,O10T15M,2011,
FRA,discards,8A-BOB,DEM_SEINE,LEM,NONE,O15M,2011,
ENG,discards,8A-BOB,GILL,LBE,NONE,O15M,2011,
FRA,discards,8B-BOB,OTTER,LAC,NONE,O15M,2011,
FRA,discards,8A-BOB,TRAMMEL,LAC,NONE,U10M,2011,
ENG,discards,8B-BOB,OTTER,JOD,NONE,O15M,2011,
ENG,discards,8A-BOB,GILL,JOD,NONE,O15M,2011,
ESP,discards,8B-BOB,TRAMMEL,JAX,NONE,O10T15M,2011,
FRA,discards,8B-BOB,POTS,JAX,NONE,O10T15M,2011,
IRL,discards,8B-BOB,PEL_TRAWL,JAX,NONE,O15M,2011,
FRA,discards,8B-BOB,PEL_TRAWL,JAX,NONE,O15M,2011,
ENG,discards,8B-BOB,PEL_TRAWL,JAX,NONE,O15M,2011,
FRA,discards,8B-BOB,PEL_SEINE,JAX,NONE,O15M,2011,
ESP,discards,8B-BOB,PEL_SEINE,JAX,NONE,O15M,2011,
ESP,discards,8B-BOB,PEL_SEINE,JAX,NONE,NONE,2011,
FRA,discards,8B-BOB,OTTER,JAX,NONE,O15M,2011,30.576176
ESP,discards,8B-BOB,OTTER,JAX,NONE,O15M,2011,12884.815
FRA,discards,8B-BOB,OTTER,JAX,NONE,O10T15M,2011,1.498
ESP,discards,8B-BOB,OTTER,JAX,NONE,NONE,2011,47.435
ESP,discards,8B-BOB,NONE,JAX,NONE,O15M,2011,
ESP,discards,8B-BOB,NONE,JAX,NONE,O10T15M,2011,
ESP,discards,8B-BOB,NONE,JAX,NONE,NONE,2011,
ESP,discards,8B-BOB,LONGLINE,JAX,NONE,O15M,2011,
FRA,discards,8B-BOB,LONGLINE,JAX,NONE,O10T15M,2011,
ESP,discards,8B-BOB,LONGLINE,JAX,NONE,O10T15M,2011,
FRA,discards,8B-BOB,GILL,JAX,NONE,U10M,2011,
ESP,discards,8B-BOB,GILL,JAX,NONE,NONE,2011,
FRA,discards,8B-BOB,DEM_SEINE,JAX,NONE,O10T15M,2011,
FRA,discards,8A-BOB,TRAMMEL,JAX,NONE,O10T15M,2011,0
NLD,discards,8A-BOB,PEL_TRAWL,JAX,NONE,O15M,2011,
FRA,discards,8A-BOB,PEL_TRAWL,JAX,NONE,O15M,2011,
ENG,discards,8A-BOB,PEL_TRAWL,JAX,NONE,O15M,2011,
DNK,discards,8A-BOB,PEL_TRAWL,JAX,NONE,O15M,2011,
DEU,discards,8A-BOB,PEL_TRAWL,JAX,NONE,O15M,2011,
FRA,discards,8A-BOB,PEL_TRAWL,JAX,NONE,O10T15M,2011,
FRA,discards,8A-BOB,PEL_SEINE,JAX,NONE,O15M,2011,
FRA,discards,8A-BOB,PEL_SEINE,JAX,NONE,O10T15M,2011,
FRA,discards,8A-BOB,OTTER,JAX,SBCIIIART5,O15M,2011,79.962401
FRA,discards,8A-BOB,OTTER,JAX,SBCIIIART5,O10T15M,2011,60.78242
FRA,discards,8A-BOB,OTTER,JAX,NONE,O15M,2011,0.283176
ESP,discards,8A-BOB,OTTER,JAX,NONE,O15M,2011,272.238
ENG,discards,8A-BOB,OTTER,JAX,NONE,O15M,2011,
FRA,discards,8A-BOB,OTTER,JAX,NONE,O10T15M,2011,160.626302
FRA,discards,8A-BOB,LONGLINE,JAX,NONE,O10T15M,2011,
FRA,discards,8A-BOB,GILL,JAX,NONE,O10T15M,2011,
FRA,discards,8B-BOB,TRAMMEL,HKE,SBCIIIART5,U10M,2011,0.502
FRA,discards,8B-BOB,TRAMMEL,HKE,SBCIIIART5,O15M,2011,27.356872
FRA,discards,8B-BOB,TRAMMEL,HKE,SBCIIIART5,O10T15M,2011,12.686606
FRA,discards,8B-BOB,TRAMMEL,HKE,NONE,U10M,2011,0.189
FRA,discards,8B-BOB,TRAMMEL,HKE,NONE,O15M,2011,0.085086
FRA,discards,8B-BOB,TRAMMEL,HKE,NONE,O10T15M,2011,1.865726
ESP,discards,8B-BOB,TRAMMEL,HKE,NONE,O10T15M,2011,0.01
FRA,discards,8B-BOB,POTS,HKE,SBCIIIART5,O10T15M,2011,
FRA,discards,8B-BOB,POTS,HKE,NONE,U10M,2011,
FRA,discards,8B-BOB,POTS,HKE,NONE,O10T15M,2011,
FRA,discards,8B-BOB,PEL_TRAWL,HKE,SBCIIIART5,O15M,2011,
FRA,discards,8B-BOB,PEL_TRAWL,HKE,SBCIIIART5,O10T15M,2011,
FRA,discards,8B-BOB,PEL_TRAWL,HKE,NONE,O15M,2011,
ESP,discards,8B-BOB,PEL_SEINE,HKE,NONE,O15M,2011,
FRA,discards,8B-BOB,PEL_SEINE,HKE,NONE,O10T15M,2011,
FRA,discards,8B-BOB,OTTER,HKE,SBCIIIART5,O15M,2011,11.093259
FRA,discards,8B-BOB,OTTER,HKE,SBCIIIART5,O10T15M,2011,6.183
FRA,discards,8B-BOB,OTTER,HKE,NONE,U10M,2011,
FRA,discards,8B-BOB,OTTER,HKE,NONE,O15M,2011,2.036495
ESP,discards,8B-BOB,OTTER,HKE,NONE,O15M,2011,133.288
FRA,discards,8B-BOB,OTTER,HKE,NONE,O10T15M,2011,0.648
ESP,discards,8B-BOB,OTTER,HKE,NONE,NONE,2011,0.627
ESP,discards,8B-BOB,NONE,HKE,NONE,O15M,2011,
ESP,discards,8B-BOB,NONE,HKE,NONE,O10T15M,2011,
FRA,discards,8B-BOB,LONGLINE,HKE,SBCIIIART5,O10T15M,2011,
FRA,discards,8B-BOB,LONGLINE,HKE,NONE,U10M,2011,
FRA,discards,8B-BOB,LONGLINE,HKE,NONE,O15M,2011,
ESP,discards,8B-BOB,LONGLINE,HKE,NONE,O15M,2011,
FRA,discards,8B-BOB,LONGLINE,HKE,NONE,O10T15M,2011,
ESP,discards,8B-BOB,LONGLINE,HKE,NONE,O10T15M,2011,
ESP,discards,8B-BOB,LONGLINE,HKE,NONE,NONE,2011,
FRA,discards,8B-BOB,GILL,HKE,SBCIIIART5,U10M,2011,0
FRA,discards,8B-BOB,GILL,HKE,SBCIIIART5,O15M,2011,0
FRA,discards,8B-BOB,GILL,HKE,SBCIIIART5,O10T15M,2011,0
FRA,discards,8B-BOB,GILL,HKE,NONE,U10M,2011,0.063146
FRA,discards,8B-BOB,GILL,HKE,NONE,O15M,2011,0
ESP,discards,8B-BOB,GILL,HKE,NONE,O15M,2011,0
FRA,discards,8B-BOB,GILL,HKE,NONE,O10T15M,2011,0
ESP,discards,8B-BOB,GILL,HKE,NONE,O10T15M,2011,0
ESP,discards,8B-BOB,GILL,HKE,NONE,NONE,2011,0
FRA,discards,8B-BOB,DREDGE,HKE,SBCIIIART5,O10T15M,2011,
FRA,discards,8B-BOB,DREDGE,HKE,NONE,O10T15M,2011,
FRA,discards,8B-BOB,DEM_SEINE,HKE,NONE,O15M,2011,
BEL,discards,8B-BOB,BEAM,HKE,SBCIIIART5,O15M,2011,22.664
FRA,discards,8A-BOB,TRAMMEL,HKE,SBCIIIART5,U10M,2011,0.008
FRA,discards,8A-BOB,TRAMMEL,HKE,SBCIIIART5,O15M,2011,0.199
FRA,discards,8A-BOB,TRAMMEL,HKE,SBCIIIART5,O10T15M,2011,0.464383
FRA,discards,8A-BOB,TRAMMEL,HKE,NONE,U10M,2011,0.075
FRA,discards,8A-BOB,TRAMMEL,HKE,NONE,O15M,2011,0.008
FRA,discards,8A-BOB,TRAMMEL,HKE,NONE,O10T15M,2011,0.09343
FRA,discards,8A-BOB,POTS,HKE,SBCIIIART5,O10T15M,2011,
FRA,discards,8A-BOB,POTS,HKE,NONE,U10M,2011,
FRA,discards,8A-BOB,POTS,HKE,NONE,O10T15M,2011,
FRA,discards,8A-BOB,PEL_TRAWL,HKE,SBCIIIART5,O15M,2011,21.857515
FRA,discards,8A-BOB,PEL_TRAWL,HKE,SBCIIIART5,O10T15M,2011,0.125
NLD,discards,8A-BOB,PEL_TRAWL,HKE,NONE,O15M,2011,0.365
FRA,discards,8A-BOB,PEL_TRAWL,HKE,NONE,O15M,2011,54.263508
ENG,discards,8A-BOB,PEL_TRAWL,HKE,NONE,O15M,2011,
FRA,discards,8A-BOB,PEL_TRAWL,HKE,NONE,O10T15M,2011,2.332
FRA,discards,8A-BOB,PEL_SEINE,HKE,NONE,O15M,2011,
FRA,discards,8A-BOB,OTTER,HKE,SBCIIIART5,U10M,2011,2.093
FRA,discards,8A-BOB,OTTER,HKE,SBCIIIART5,O15M,2011,404.675015
FRA,discards,8A-BOB,OTTER,HKE,SBCIIIART5,O10T15M,2011,148.151508
FRA,discards,8A-BOB,OTTER,HKE,NONE,U10M,2011,9.226
FRA,discards,8A-BOB,OTTER,HKE,NONE,O15M,2011,518.484876
ESP,discards,8A-BOB,OTTER,HKE,NONE,O15M,2011,1686.927
ENG,discards,8A-BOB,OTTER,HKE,NONE,O15M,2011,12.35
FRA,discards,8A-BOB,OTTER,HKE,NONE,O10T15M,2011,228.532886
ESP,discards,8A-BOB,OTTER,HKE,NONE,NONE,2011,3.217
ESP,discards,8A-BOB,NONE,HKE,NONE,O15M,2011,
ESP,discards,8A-BOB,NONE,HKE,NONE,O10T15M,2011,
FRA,discards,8A-BOB,LONGLINE,HKE,SBCIIIART5,U10M,2011,0
FRA,discards,8A-BOB,LONGLINE,HKE,SBCIIIART5,O15M,2011,
FRA,discards,8A-BOB,LONGLINE,HKE,SBCIIIART5,O10T15M,2011,0
FRA,discards,8A-BOB,LONGLINE,HKE,NONE,U10M,2011,0
SCO,discards,8A-BOB,LONGLINE,HKE,NONE,O15M,2011,
FRA,discards,8A-BOB,LONGLINE,HKE,NONE,O15M,2011,0
ESP,discards,8A-BOB,LONGLINE,HKE,NONE,O15M,2011,0
FRA,discards,8A-BOB,LONGLINE,HKE,NONE,O10T15M,2011,0
ESP,discards,8A-BOB,LONGLINE,HKE,NONE,NONE,2011,0
FRA,discards,8A-BOB,GILL,HKE,SBCIIIART5,U10M,2011,0.189
FRA,discards,8A-BOB,GILL,HKE,SBCIIIART5,O15M,2011,5.329
FRA,discards,8A-BOB,GILL,HKE,SBCIIIART5,O10T15M,2011,1.033744
FRA,discards,8A-BOB,GILL,HKE,NONE,U10M,2011,0.234
SCO,discards,8A-BOB,GILL,HKE,NONE,O15M,2011,
FRA,discards,8A-BOB,GILL,HKE,NONE,O15M,2011,26.015
ESP,discards,8A-BOB,GILL,HKE,NONE,O15M,2011,21.701
ENG,discards,8A-BOB,GILL,HKE,NONE,O15M,2011,0.001
FRA,discards,8A-BOB,GILL,HKE,NONE,O10T15M,2011,0.474912
ESP,discards,8A-BOB,GILL,HKE,NONE,NONE,2011,15.184
FRA,discards,8A-BOB,DREDGE,HKE,NONE,U10M,2011,
FRA,discards,8A-BOB,DREDGE,HKE,NONE,O10T15M,2011,
FRA,discards,8A-BOB,DEM_SEINE,HKE,SBCIIIART5,O10T15M,2011,
FRA,discards,8A-BOB,DEM_SEINE,HKE,NONE,O15M,2011,5.523394
BEL,discards,8A-BOB,BEAM,HKE,SBCIIIART5,O15M,2011,0.7
FRA,discards,8B-BOB,OTTER,HER,SBCIIIART5,O10T15M,2011,
ESP,discards,8B-BOB,OTTER,HER,NONE,O15M,2011,
FRA,discards,8A-BOB,TRAMMEL,HER,SBCIIIART5,O10T15M,2011,
FRA,discards,8A-BOB,TRAMMEL,HER,NONE,U10M,2011,
FRA,discards,8A-BOB,TRAMMEL,HER,NONE,O10T15M,2011,
FRA,discards,8A-BOB,PEL_TRAWL,HER,SBCIIIART5,O15M,2011,
FRA,discards,8A-BOB,PEL_TRAWL,HER,SBCIIIART5,O10T15M,2011,
NLD,discards,8A-BOB,PEL_TRAWL,HER,NONE,O15M,2011,
FRA,discards,8A-BOB,PEL_TRAWL,HER,NONE,O15M,2011,
FRA,discards,8A-BOB,PEL_TRAWL,HER,NONE,O10T15M,2011,
FRA,discards,8A-BOB,PEL_SEINE,HER,NONE,O15M,2011,
FRA,discards,8A-BOB,PEL_SEINE,HER,NONE,O10T15M,2011,
FRA,discards,8A-BOB,OTTER,HER,SBCIIIART5,U10M,2011,
FRA,discards,8A-BOB,OTTER,HER,SBCIIIART5,O15M,2011,
FRA,discards,8A-BOB,OTTER,HER,SBCIIIART5,O10T15M,2011,
FRA,discards,8A-BOB,OTTER,HER,NONE,U10M,2011,
FRA,discards,8A-BOB,OTTER,HER,NONE,O15M,2011,
FRA,discards,8A-BOB,OTTER,HER,NONE,O10T15M,2011,
FRA,discards,8A-BOB,GILL,HER,NONE,U10M,2011,
FRA,discards,8B-BOB,OTTER,HAL,NONE,O10T15M,2011,
FRA,discards,8A-BOB,OTTER,HAL,SBCIIIART5,O10T15M,2011,
FRA,discards,8A-BOB,OTTER,HAL,NONE,O10T15M,2011,
FRA,discards,8B-BOB,TRAMMEL,HAD,SBCIIIART5,O10T15M,2011,
FRA,discards,8B-BOB,OTTER,HAD,SBCIIIART5,O15M,2011,0
FRA,discards,8B-BOB,OTTER,HAD,NONE,O15M,2011,
FRA,discards,8B-BOB,OTTER,HAD,NONE,O10T15M,2011,
ESP,discards,8B-BOB,OTTER,HAD,NONE,NONE,2011,
FRA,discards,8B-BOB,DEM_SEINE,HAD,NONE,O15M,2011,
BEL,discards,8B-BOB,BEAM,HAD,SBCIIIART5,O15M,2011,0.008
FRA,discards,8A-BOB,TRAMMEL,HAD,SBCIIIART5,O15M,2011,
FRA,discards,8A-BOB,TRAMMEL,HAD,SBCIIIART5,O10T15M,2011,
FRA,discards,8A-BOB,TRAMMEL,HAD,NONE,U10M,2011,
FRA,discards,8A-BOB,TRAMMEL,HAD,NONE,O10T15M,2011,
FRA,discards,8A-BOB,PEL_TRAWL,HAD,NONE,O15M,2011,
FRA,discards,8A-BOB,OTTER,HAD,SBCIIIART5,U10M,2011,0
FRA,discards,8A-BOB,OTTER,HAD,SBCIIIART5,O15M,2011,0
FRA,discards,8A-BOB,OTTER,HAD,SBCIIIART5,O10T15M,2011,0
FRA,discards,8A-BOB,OTTER,HAD,NONE,U10M,2011,0
FRA,discards,8A-BOB,OTTER,HAD,NONE,O15M,2011,0
ESP,discards,8A-BOB,OTTER,HAD,NONE,O15M,2011,0
FRA,discards,8A-BOB,OTTER,HAD,NONE,O10T15M,2011,0
ESP,discards,8A-BOB,OTTER,HAD,NONE,NONE,2011,0
FRA,discards,8A-BOB,LONGLINE,HAD,NONE,U10M,2011,
ESP,discards,8A-BOB,LONGLINE,HAD,NONE,O15M,2011,
FRA,discards,8A-BOB,LONGLINE,HAD,NONE,O10T15M,2011,
FRA,discards,8A-BOB,GILL,HAD,SBCIIIART5,U10M,2011,
FRA,discards,8A-BOB,GILL,HAD,NONE,U10M,2011,
FRA,discards,8A-BOB,GILL,HAD,NONE,O15M,2011,
ESP,discards,8A-BOB,GILL,HAD,NONE,O15M,2011,
FRA,discards,8A-BOB,GILL,HAD,NONE,O10T15M,2011,
ESP,discards,8A-BOB,GILL,HAD,NONE,NONE,2011,
FRA,discards,8A-BOB,DEM_SEINE,HAD,NONE,O15M,2011,3.6e-05
ENG,discards,8B-BOB,OTTER,GUX,NONE,O15M,2011,
ENG,discards,8A-BOB,OTTER,GUX,NONE,O15M,2011,
FRA,discards,8A-BOB,OTTER,GRV,SBCIIIART5,O15M,2011,
FRA,discards,8A-BOB,OTTER,GAM,NONE,O15M,2011,
FRA,discards,8A-BOB,LONGLINE,GAM,NONE,O10T15M,2011,
FRA,discards,8B-BOB,TRAMMEL,GAG,SBCIIIART5,O15M,2011,
FRA,discards,8B-BOB,TRAMMEL,GAG,SBCIIIART5,O10T15M,2011,
ESP,discards,8B-BOB,TRAMMEL,GAG,NONE,O15M,2011,
FRA,discards,8B-BOB,TRAMMEL,GAG,NONE,O10T15M,2011,
ESP,discards,8B-BOB,TRAMMEL,GAG,NONE,O10T15M,2011,
FRA,discards,8B-BOB,PEL_TRAWL,GAG,NONE,O15M,2011,
FRA,discards,8B-BOB,OTTER,GAG,NONE,O15M,2011,
ESP,discards,8B-BOB,OTTER,GAG,NONE,O15M,2011,
FRA,discards,8B-BOB,OTTER,GAG,NONE,O10T15M,2011,
ESP,discards,8B-BOB,OTTER,GAG,NONE,NONE,2011,
FRA,discards,8B-BOB,LONGLINE,GAG,NONE,U10M,2011,
ESP,discards,8B-BOB,LONGLINE,GAG,NONE,O15M,2011,
FRA,discards,8B-BOB,LONGLINE,GAG,NONE,O10T15M,2011,
FRA,discards,8B-BOB,GILL,GAG,SBCIIIART5,O15M,2011,
FRA,discards,8B-BOB,GILL,GAG,SBCIIIART5,O10T15M,2011,
FRA,discards,8B-BOB,GILL,GAG,NONE,U10M,2011,
FRA,discards,8B-BOB,GILL,GAG,NONE,O15M,2011,
ESP,discards,8B-BOB,GILL,GAG,NONE,O15M,2011,
FRA,discards,8B-BOB,GILL,GAG,NONE,O10T15M,2011,
ESP,discards,8B-BOB,GILL,GAG,NONE,NONE,2011,
FRA,discards,8B-BOB,DEM_SEINE,GAG,NONE,O15M,2011,
FRA,discards,8A-BOB,TRAMMEL,GAG,SBCIIIART5,O15M,2011,
FRA,discards,8A-BOB,TRAMMEL,GAG,SBCIIIART5,O10T15M,2011,
FRA,discards,8A-BOB,TRAMMEL,GAG,NONE,U10M,2011,
FRA,discards,8A-BOB,TRAMMEL,GAG,NONE,O10T15M,2011,
FRA,discards,8A-BOB,POTS,GAG,NONE,U10M,2011,
FRA,discards,8A-BOB,PEL_TRAWL,GAG,NONE,O15M,2011,
FRA,discards,8A-BOB,OTTER,GAG,SBCIIIART5,O15M,2011,0
FRA,discards,8A-BOB,OTTER,GAG,SBCIIIART5,O10T15M,2011,0
FRA,discards,8A-BOB,OTTER,GAG,NONE,U10M,2011,0
FRA,discards,8A-BOB,OTTER,GAG,NONE,O15M,2011,0
ESP,discards,8A-BOB,OTTER,GAG,NONE,O15M,2011,0
FRA,discards,8A-BOB,OTTER,GAG,NONE,O10T15M,2011,0
ESP,discards,8A-BOB,OTTER,GAG,NONE,NONE,2011,0
FRA,discards,8A-BOB,LONGLINE,GAG,SBCIIIART5,U10M,2011,
FRA,discards,8A-BOB,LONGLINE,GAG,SBCIIIART5,O10T15M,2011,
FRA,discards,8A-BOB,LONGLINE,GAG,NONE,U10M,2011,
ESP,discards,8A-BOB,LONGLINE,GAG,NONE,O15M,2011,
FRA,discards,8A-BOB,LONGLINE,GAG,NONE,O10T15M,2011,
FRA,discards,8A-BOB,GILL,GAG,SBCIIIART5,U10M,2011,
FRA,discards,8A-BOB,GILL,GAG,SBCIIIART5,O15M,2011,
FRA,discards,8A-BOB,GILL,GAG,SBCIIIART5,O10T15M,2011,
FRA,discards,8A-BOB,GILL,GAG,NONE,U10M,2011,
FRA,discards,8A-BOB,GILL,GAG,NONE,O15M,2011,
FRA,discards,8A-BOB,GILL,GAG,NONE,O10T15M,2011,
ESP,discards,8A-BOB,GILL,GAG,NONE,NONE,2011,
FRA,discards,8A-BOB,DEM_SEINE,GAG,NONE,O15M,2011,
FRA,discards,8B-BOB,TRAMMEL,FPP,NONE,U10M,2011,
FRA,discards,8B-BOB,GILL,FPP,NONE,U10M,2011,
FRA,discards,8A-BOB,OTTER,FPI,NONE,O10T15M,2011,
FRA,discards,8A-BOB,TRAMMEL,FPE,SBCIIIART5,O10T15M,2011,
FRA,discards,8A-BOB,OTTER,FPE,SBCIIIART5,U10M,2011,
FRA,discards,8A-BOB,OTTER,FPE,NONE,O10T15M,2011,
ESP,discards,8B-BOB,OTTER,FOX,NONE,O15M,2011,
ESP,discards,8B-BOB,OTTER,FOX,NONE,NONE,2011,
ESP,discards,8B-BOB,LONGLINE,FOX,NONE,O15M,2011,
ESP,discards,8B-BOB,LONGLINE,FOX,NONE,O10T15M,2011,
ESP,discards,8B-BOB,LONGLINE,FOX,NONE,NONE,2011,
ESP,discards,8B-BOB,GILL,FOX,NONE,O15M,2011,
ESP,discards,8B-BOB,GILL,FOX,NONE,NONE,2011,
ESP,discards,8A-BOB,OTTER,FOX,NONE,O15M,2011,
ESP,discards,8A-BOB,OTTER,FOX,NONE,NONE,2011,
ESP,discards,8A-BOB,NONE,FOX,NONE,O15M,2011,
SCO,discards,8A-BOB,LONGLINE,FOX,NONE,O15M,2011,
ESP,discards,8A-BOB,LONGLINE,FOX,NONE,O15M,2011,
ESP,discards,8A-BOB,LONGLINE,FOX,NONE,NONE,2011,
ESP,discards,8A-BOB,GILL,FOX,NONE,O15M,2011,
ESP,discards,8A-BOB,GILL,FOX,NONE,NONE,2011,
FRA,discards,8B-BOB,TRAMMEL,FLX,SBCIIIART5,O15M,2011,
FRA,discards,8B-BOB,TRAMMEL,FLX,SBCIIIART5,O10T15M,2011,
FRA,discards,8B-BOB,PEL_TRAWL,FLX,SBCIIIART5,O15M,2011,
FRA,discards,8B-BOB,OTTER,FLX,SBCIIIART5,O15M,2011,
FRA,discards,8B-BOB,OTTER,FLX,SBCIIIART5,O10T15M,2011,
FRA,discards,8B-BOB,OTTER,FLX,NONE,O15M,2011,
